age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
0,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008194299668235039,0.0,0.0,0.0,0.0,0.0,0.0
0,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018302729749213098,0.0,0.0,0.0,0.0,0.0,0.0
1,female,0.0,0.0,0.0,0.0016135585408692523,0.0,0.0072578054635142495,0.0,-0.00484068046328822,0.0,0.0,0.0,0.0,0.0,0.0
1,male,0.0,0.0,0.0,0.0016143214274966379,0.0,0.00725780192548764,0.0,-0.004842969125459039,0.0,0.0,0.0,0.0,0.0,0.0
2,female,0.0,0.0,0.0,0.0032271170817385047,0.0,0.014515610927028499,0.0,-0.00968136092657644,0.0,0.0,0.0,0.0,0.0,0.0
2,male,0.0,0.0,0.0,0.0032286428549932757,0.0,0.01451560385097528,0.0,-0.009685938250918078,0.0,0.0,0.0,0.0,0.0,0.0
3,female,0.0,0.0,0.0,0.004840675622607757,0.0,0.021773416390542717,0.0,-0.014522041389864663,0.0,0.0,0.0,0.0,0.0,0.0
3,male,0.0,0.0,0.0,0.0048429642824899186,0.0,0.02177340577646291,0.0,-0.014528907376377131,0.0,0.0,0.0,0.0,0.0,0.0
4,female,0.0,0.0,0.0,0.006454234163477013,0.0,0.02903122185405701,0.0,-0.01936272185315289,0.0,0.0,0.0,0.0,0.0,0.0
4,male,0.0,0.0,0.0,0.006457285709986555,0.0,0.029031207701950584,0.0,-0.019371876501836166,0.0,0.0,0.0,0.0,0.0,0.0
5,female,0.0,0.0,0.0,0.00806779270434626,0.0,0.03628902731757122,0.0,-0.0242034023164411,0.0,0.0,0.0,0.0,0.0,0.0
5,male,0.0,0.0,0.0,0.008071607137483191,0.0,0.03628900962743822,0.0,-0.0242148456272952,0.0,0.0,0.0,0.0,0.0,0.0
6,female,0.0,0.0,0.0,0.009681351245215521,0.0,0.043546832781085454,0.0,-0.029044082779729342,0.0,0.0,0.0,0.0,0.0,0.0
6,male,0.0,0.0,0.0,0.009685928564979839,0.0,0.043546811552925835,0.0,-0.02905781475275427,0.0,0.0,0.0,0.0,0.0,0.0
7,female,0.0,0.0,0.0,0.011294909786084772,0.0,0.050804638244599715,0.0,-0.03388476324301756,0.0,0.0,0.0,0.0,0.0,0.0
7,male,0.0,0.0,0.0,0.011300249992476467,0.0,0.05080461347841346,0.0,-0.033900783878213284,0.0,0.0,0.0,0.0,0.0,0.0
8,female,0.0,0.0,0.0,0.012908468326954026,0.0,0.058416654775332345,0.0,-0.03872544370630578,0.0,0.0,0.0,0.0,0.0,0.0
8,male,0.0,0.0,0.0,0.012914571419973103,0.0,0.05806241540390115,0.0,-0.03874375300367231,0.0,0.0,0.0,0.0,0.0,0.0
9,female,0.0,0.0,0.0,0.014522026867823275,0.0,0.056900304760252346,0.0,-0.043566124169593996,0.0,0.0,0.0,0.0,0.0,0.0
9,male,0.0,0.0,0.0,0.014528892847469731,0.0,0.04916172622413634,0.0,-0.043586722129131325,0.0,0.0,0.0,0.0,0.0,0.0
10,female,0.0,0.0,0.0,0.01613558540869252,0.0,0.05546091328993841,0.0,-0.0484068046328822,0.0,0.0,0.0,0.0,0.0,0.0
10,male,0.0,0.0,0.0,0.016143214274966382,0.0,0.06042109878320773,0.0,-0.0484296912545904,0.0,0.0,0.0,0.0,0.0,0.0
11,female,0.0,0.0,0.0,0.01774914394956178,0.0,0.06445041428394081,0.0,-0.05324748509617043,0.0,0.0,0.0,0.0,0.0,0.0
11,male,0.0,0.0,0.0,0.01775753570246302,0.0,0.06804999477896068,0.0,-0.05327266038004944,0.0,0.0,0.0,0.0,0.0,0.0
12,female,0.0,0.0,0.0,0.019362702490431042,0.0,0.07344296627161595,0.0,-0.058088165559458685,0.0,0.0,0.0,0.0,0.0,0.0
12,male,0.0,0.0,0.0,0.019371857129959678,0.0,0.0756790301804896,0.0,-0.05811562950550854,0.0,0.0,0.0,0.0,0.0,0.0
13,female,0.0,0.0,0.0,0.02097626103130029,0.0,0.08243857462839502,0.0,-0.06292884602274688,0.0,0.0,0.0,0.0,0.0,0.0
13,male,0.0,0.0,0.0,0.020986178557456294,0.0,0.08330820503982667,0.0,-0.06295859863096752,0.0,0.0,0.0,0.0,0.0,0.0
14,female,0.0,0.0,0.0,0.022589819572169545,0.0,0.09143724473920939,0.0,-0.06776952648603513,0.0,0.0,0.0,0.0,0.0,0.0
14,male,0.0,0.0,0.0,0.02285077150115765,0.0,0.09093751940947312,0.0,-0.06780156775642657,0.0,0.0,0.0,0.0,0.0,0.0
15,female,0.0,0.0,0.0,0.011594334508608212,0.0,0.10043898199836429,0.0,-0.0726102069493234,0.0,0.0,0.0,0.0,0.0,0.0
15,male,0.0,0.0,0.0,0.0255766348941171,0.0,0.09856697334161221,0.0,-0.0726445368818856,0.0,0.0,0.0,0.0,0.0,0.0
16,female,0.0,0.0,0.0,0.014900601532253557,0.0,0.10181478693298464,0.0,-0.07261416367935959,0.0,0.0,0.0,0.0,0.0,0.0
16,male,0.0,0.0,0.0,0.026692076276144533,0.0,0.09557905216029129,0.0,-0.07265252949023934,0.0,0.0,0.0,0.0,0.0,0.0
17,female,0.0,0.0,0.0,0.018217930721351482,0.0,0.10319366983342369,0.0,-0.0726181204093959,0.0,0.0,0.0,0.0,0.0,0.0
17,male,0.0,0.0,0.0,0.027808754247067705,0.0,0.09259127064628293,0.0,-0.07266052209859312,0.0,0.0,0.0,0.0,0.0,0.0
18,female,3.2809598183277824e-06,0.05317122296197238,3.125764012403504e-08,0.021546359102601068,0.009013336947499931,0.10457563612226685,2.047113738745126e-08,-0.07978360874898932,0.0,0.0,0.0,3614.580844349769,1147.4859823867707,3706.379722401323
18,male,6.7348181269764225e-06,0.05548214342185857,1.1715216195725089e-07,0.028926670181363096,0.0045123157289642685,0.08960362885233637,3.013661559997896e-08,-0.05991127097174864,0.0,0.0,0.0,0.0,0.0,0.0
19,female,6.553233553139635e-06,0.05317122296197238,7.855913005034947e-08,0.024885923826634446,0.012889556226827706,0.10596069123216255,6.4685067729561905e-06,-0.08416040016164514,0.0,0.0,0.0,7229.161688699538,2294.9719647735415,7412.759444802646
19,male,1.3466482945558456e-05,0.05548214342185857,2.931396120683612e-07,0.030045825454548886,0.006419475768962408,0.08661612683127719,1.3039093418334024e-05,-0.04808809876757297,0.0,0.0,0.0,0.0,0.0,0.0
20,female,9.816838821033989e-06,0.05317122296197239,1.2647953992675407e-07,0.02823666216846009,0.01228620444863696,0.10734884060504697,0.002043923407350811,-0.08851793196268297,0.0,0.0,0.0,10843.742533049308,3442.457947160312,11119.13916720397
20,male,2.0194996241376405e-05,0.05548214342185857,4.69897595564686e-07,0.031166221443900768,0.006093437490086887,0.08362876463504862,0.00564145163272589,-0.03612671332245884,0.0,0.0,0.0,0.0,0.0,0.0
21,female,1.3110906834958225e-05,0.05317122296197238,1.7340098061727194e-07,0.026801398334208734,0.011618886572493792,0.10584659005257824,0.00240689858237501,-0.08628224486139151,0.0,0.0,0.0,14458.323377399076,4589.943929547083,14825.518889605291
21,male,2.695275165156435e-05,0.05548214342185857,6.429320250989285e-07,0.028696793917722556,0.005751405715596036,0.0788334780703082,0.006143928811770873,-0.041658272210830946,0.0,0.0,0.0,0.0,0.0,0.0
22,female,1.641591437327227e-05,0.05317122296197239,2.2006030561468736e-07,0.02536818999305196,0.010955082039232927,0.10434561834513566,0.0028343312056013574,-0.08404146077495199,0.0,0.0,0.0,18072.904221748846,5737.429911933853,18531.898612006615
22,male,3.3723583599401304e-05,0.05548214342185856,8.143053297253837e-07,0.026233435521047968,0.005414746601278408,0.074040269918776,0.006691128562559393,-0.04716039734733124,0.0,0.0,0.0,0.0,0.0,0.0
23,female,1.62212537845269e-05,0.05321579591074617,2.3400663342915584e-07,0.023937034204110502,0.010451816415866094,0.102845924036145,0.0033376672692119417,-0.08179556810358153,0.0,0.0,0.0,14458.323377399076,4589.943929547083,14825.518889605291
23,male,3.327532710479335e-05,0.055592366465264935,8.655535425952567e-07,0.02377613135369536,0.005280815837006405,0.06924913717150945,0.007287028266225546,-0.052633245577525356,0.0,0.0,0.0,2613.0592802344268,829.5426285655838,2679.4226905196733
24,female,1.6025899607304462e-05,0.05326160574201471,2.3180072841629588e-07,0.0225079280303072,0.010009081251548048,0.1013475056817445,0.003930385207575255,-0.07954455522132221,0.0,0.0,0.0,10843.742533049308,3442.4579471603115,11119.139167203966
24,male,3.2826170200337196e-05,0.0557058223658513,8.576654253770296e-07,0.021324866552094385,0.005225013184164296,0.06446007682352836,0.007935958731461886,-0.058076972910837424,0.0,0.0,0.0,5226.1185604688535,1659.0852571311675,5358.845381039347
25,female,1.5829850063052173e-05,0.05330870466470007,2.2960531132815503e-07,0.021080868539200843,0.009545321634177146,0.09985036183902525,0.004628356781255887,-0.07728841047564744,-9788.960770578415,-9113.563349122014,-27760.959257694456,7229.16168869954,2294.971964773541,7412.759444802645
25,male,3.237611154036055e-05,0.05582265547070322,8.498331177007848e-07,0.018879626289391164,0.0051443148591477595,0.05967308587431702,0.00864263557115548,-0.06349173452590265,-12394.027389814231,-11078.57435119651,-41390.00991034168,7839.17784070328,2488.627885696751,8038.26807155902
26,female,1.563310336726641e-05,0.053357147867981104,2.2742034037172464e-07,0.01965585280224099,0.009059733015756318,0.09835449106727509,0.005450272038004024,-0.07502712218717007,-9788.960770578415,-9113.563349122014,-27760.959257694456,3614.580844349769,1147.4859823867707,3706.379722401323
26,male,3.192514977327001e-05,0.055943018850201885,8.420562626468722e-07,0.01644039577508951,0.005038276889560062,0.05488816132803834,0.00941219336185873,-0.06887768477364034,-12394.027389814231,-11078.57435119651,-41390.00991034168,10452.237120937707,3318.170514262335,10717.690762078693
27,female,1.543565772909875e-05,0.05340699373702558,2.252457739072396e-07,0.018232877895223345,0.00855146426875562,0.09685989192676106,0.006418139727548999,-0.07276067865049132,-9788.960770578415,-9113.563349122014,-27760.959257694456,0.0,0.0,0.0
27,male,3.1473283540825084e-05,0.05606707496709883,8.343345054529093e-07,0.01400716025455468,0.004906421395905312,0.05010530019319234,0.010250222832561908,-0.07423497718321619,-12394.027389814231,-11078.57435119651,-41390.00991034168,13065.296401172134,4147.713142827918,13397.113452598367
28,female,1.5249173978696463e-05,0.05376887467582754,2.4013490219801297e-07,0.01681194089826093,0.008760748479022248,0.09536656297971728,0.007557876566950083,-0.07048906813317468,-9788.960770578415,-9113.563349122014,-27760.959257694456,0.0,0.0,0.0
28,male,3.128900154053075e-05,0.05675772922203691,8.837480039596562e-07,0.011579905010149112,0.005006611522443207,0.045324499481494945,0.011162811351217043,-0.079563764465219,-12394.027389814231,-11078.57435119651,-41390.00991034168,10528.823246829781,3342.483570099804,10796.221932443968
29,female,1.5062026510310456e-05,0.05414096818032424,2.6360228995457267e-07,0.015393038895074204,0.009173495373446819,0.09387450279031286,0.008900001131682225,-0.06821227887614069,-9788.960770578415,-9113.563349122014,-27760.959257694456,0.0,0.0,0.0
29,male,3.1104332609712395e-05,0.057457930698951006,9.614185211565973e-07,0.009158615359510791,0.0051518763783276736,0.040545756211273536,0.012156587001071596,-0.0848641985165369,-12394.027389814231,-11078.57435119651,-41390.00991034168,7992.350092487429,2537.25399737169,8195.33041228957
30,female,1.4874213607586387e-05,0.05452371274788231,2.8693727034108635e-07,0.013976168974345261,0.009381582330863907,0.09238370992346759,0.010480450948458772,-0.06593029909366158,-9415.151993806154,-8739.754572349753,-27387.15048092219,0.0,0.0,0.0
30,male,3.091927611169174e-05,0.058167878738896145,1.0383287041939242e-06,0.006743276657165231,0.005205759763129409,0.03576906740233197,0.013238766564736654,-0.09013643042435879,-6436.266981236993,-5120.813942619271,-35432.24950176444,5455.8769381450775,1732.0244246435757,5594.438892135172
31,female,1.4655551033011114e-05,0.05491757234408495,3.0878107272873586e-07,0.014034327722119783,0.010627364196349173,0.08519246080987279,0.010074542022966296,-0.06070122774732996,-9415.151993806154,-8739.754572349753,-27387.15048092219,0.0,0.0,0.0
31,male,3.0685510504363936e-05,0.058887778271339224,1.1186267863145683e-06,0.006926027024459273,0.005791692140045251,0.03291144684729015,0.01019252130426954,-0.05791269074030703,-6436.266981236993,-5120.813942619271,-35432.24950176444,2919.4037838027243,926.7948519154617,2993.5473719807733
32,female,1.4437058474793142e-05,0.0553230382789893,3.302804988448004e-07,0.014093233110865154,0.011922340809420675,0.07800163205625066,0.009686285776704353,-0.055464231394008426,-9415.151993806154,-8739.754572349753,-27387.15048092219,0.0,0.0,0.0
32,male,3.0452016418166085e-05,0.05961784001137602,1.1987567005486591e-06,0.007111703227308509,0.00639364167486837,0.03005606450621584,0.007841480356805387,-0.024908908098877816,-6436.266981236993,-5120.813942619271,-35432.24950176444,382.93062946037173,121.56527918734751,392.6558518263743
33,female,1.4323712176717498e-05,0.05615993667918201,3.6311534354872735e-07,0.014152885789270667,0.01364228812823088,0.07081122393678309,0.009314927226089752,-0.050219287798126594,-9415.151993806154,-8739.754572349753,-27387.15048092219,1269.4292890756778,402.9934250124216,1301.6687633193962
33,male,3.2229052507457874e-05,0.062172953729592736,1.5119120290806102e-06,0.007300310314948277,0.007904156582578311,0.02720292376740857,0.006028560834573841,0.008896895250719447,-6436.266981236993,-5120.813942619271,-35432.24950176444,3312.3639788898654,1051.544120261307,3396.487508832246
34,female,1.4210452960284211e-05,0.05700951060199039,4.008776409936025e-07,0.014213286406137449,0.015586679308594448,0.06362123672577416,0.008959744840500697,-0.044966374662358505,-9415.151993806154,-8739.754572349753,-27387.15048092219,2538.8585781513557,805.9868500248432,2603.3375266387925
34,male,3.4003927648153516e-05,0.06445840329816242,1.939178993044706e-06,0.007491853344877647,0.009761343160249524,0.024352028022401426,0.004631740040451879,0.0435273162801997,-6436.266981236993,-5120.813942619271,-35432.24950176444,6241.79732831936,1981.5229613352662,6400.319165838117
35,female,1.409728077552066e-05,0.057872050216848325,4.3804453481227776e-07,0.01427443561128125,0.017578025475891063,0.056431670696861405,0.00862004917375242,-0.039705469626215115,-9345.59381280892,-8670.19639135252,-27317.592299924963,3808.2878672270335,1208.9802750372648,3905.006289958189
35,male,3.577664381026747e-05,0.06651473902508372,2.3655503857432275e-06,0.007686337383914842,0.011463474491650092,0.021503380668751723,0.0035563497165307864,0.07900558863583418,-3116.756948067897,-1801.303909450174,-32112.739468595348,9171.230677748854,2911.5018024092255,9404.150822843989
36,female,1.3984195572397932e-05,0.05874785461807959,4.74615972047067e-07,0.014336334054857035,0.019615059937972024,0.04924252612558025,0.008295181556570221,-0.034436550267281055,-9345.59381280892,-8670.19639135252,-27317.592299924963,5077.717156302711,1611.9737000496864,5206.675053277585
36,male,3.75472029624282e-05,0.06837476904191803,2.791032361387506e-06,0.007883767507029254,0.013032165652772229,0.018656985109046828,0.0027290307451726475,0.11535560056901512,-3116.756948067897,-1801.303909450174,-32112.739468595348,12100.664027178349,3841.480643483185,12407.982479849861
37,female,1.3871197300838495e-05,0.05963723217069105,5.105918945805945e-07,0.014398982387357543,0.021696517184019545,0.0420538032857275,0.007984512848413254,-0.029159594099417263,-9345.59381280892,-8670.19639135252,-27317.592299924963,6347.146445378389,2014.967125062108,6508.343816596981
37,male,3.931560707189179e-05,0.0700653228701597,3.2156310534584634e-06,0.008084148798682567,0.014485064372183507,0.01581284475124795,0.0020929997792143804,0.15260191338686185,-3116.756948067897,-1801.303909450174,-32112.739468595348,15030.097376607842,4771.459484557144,15411.814136855732
38,female,1.3919094423570103e-05,0.060823210631746345,5.714901486820912e-07,0.014462381260520248,0.02489352562417604,0.03486550245362228,0.007687442246951307,-0.023874578573973564,-9345.59381280892,-8670.19639135252,-27317.592299924963,6251.6100131874855,1984.6380989804595,6410.381062211668
38,male,4.524331568970473e-05,0.07430240239159505,4.174317125561745e-06,0.008287486351036773,0.017426713487958823,0.012970963007969266,0.0015318161815250737,0.16354074911070166,-3116.756948067897,-1801.303909450174,-32112.739468595348,14391.05575868477,4568.589129714443,14756.542890275554
39,female,1.3966951634676235e-05,0.06200013013717925,6.443593403435214e-07,0.014526531326011043,0.02864539482740958,0.027677623903051278,0.0074033961538251675,-0.018581481078458154,-9345.59381280892,-8670.19639135252,-27317.592299924963,6156.073580996581,1954.309072898811,6312.418307826354
39,male,5.116383876142567e-05,0.07755434536074794,5.401030674822974e-06,0.008493785266059076,0.02058518597380923,0.010131343297324225,0.00110872782646248,0.1680788960004383,-3116.756948067897,-1801.303909450174,-32112.739468595348,13752.014140761703,4365.718774871741,14101.271643695374
40,female,1.4014768958664438e-05,0.06316809408572527,7.160472897226835e-07,0.014591433236288937,0.03239021244202504,0.020490167909788835,0.007131827095298391,-0.013280278937513101,-5355.220276786046,-5441.44374067487,-26444.581676129088,6060.537148805679,1923.9800468171627,6214.455553441041
40,male,5.7077182831837895e-05,0.08012894235786208,6.625218044815625e-06,0.008703050654125029,0.02311318887142995,0.007293989042376454,0.0008024802345387716,0.17261704289017493,-265.5143387164503,-471.10300457668427,-29817.028341010748,13112.972522838632,4162.848420029039,13446.000397115193
41,female,1.4042345576329216e-05,0.06432720430849606,7.832941887745347e-07,0.012552413194558807,0.036075404059087005,0.012627356499063151,0.0047161685312886205,-0.018252738810247263,-5355.220276786046,-5441.44374067487,-26444.581676129088,5965.000716614774,1893.6510207355147,6116.492799055728
41,male,6.28458855913873e-05,0.08221785864520656,7.794242339125052e-06,0.005524566332993005,0.02512935699158364,0.003104840814009562,0.0009616874102139672,0.17715518977991157,-265.5143387164503,-471.10300457668427,-29817.028341010748,12473.930904915564,3959.978065186337,12790.729150535015
42,female,1.4069774384258844e-05,0.06547756109857564,8.487940964888318e-07,0.010514927121931632,0.039734206880443906,0.0047645458072295786,0.0031199784607996244,-0.023172637459536634,-5355.220276786046,-5441.44374067487,-26444.581676129088,5869.464284423871,1863.3219946538663,6018.530044670415
42,male,6.858200363700697e-05,0.08394667949178919,8.944640455300425e-06,0.002348857981129983,0.026810520125896766,-0.0010842855001080322,0.0011524573807060222,0.18169333666964826,-265.5143387164503,-471.10300457668427,-29817.028341010748,11834.889286992495,3757.1077103436355,12135.457903954833
43,female,1.5283721122150518e-05,0.0701871414743823,1.0842591488696457e-06,0.00847897311696664,0.047934490233134674,-0.0030982641650243187,0.002064873676751049,-0.02804034938892587,-5355.220276786046,-5441.44374067487,-26444.581676129088,5163.425371173324,1639.18265721247,5294.559984510858
43,male,8.399248726156549e-05,0.0866521260920029,1.1204333501354337e-05,-0.0008240790277680172,0.028291195235023384,-0.005273389894914023,0.0013810433126778935,0.18623148355938487,-265.5143387164503,-471.10300457668427,-29817.028341010748,10618.40329442019,3370.921680768314,10888.077028881657
44,female,1.649317776365786e-05,0.07419003491855558,1.3982914918002187e-06,0.006444549280665089,0.057373378936077635,-0.010961073418396708,0.0013671657397808924,-0.03285624643311864,-5355.220276786046,-5441.44374067487,-26444.581676129088,4457.386457922776,1415.0433197710734,4570.589924351301
44,male,9.931657764076936e-05,0.08850994809784045,1.3990222034022561e-05,-0.003994249312195624,0.029468066255152445,-0.00946247236799703,0.0016429361556162469,0.18644449920097214,-265.5143387164503,-471.10300457668427,-29817.028341010748,9401.917301847885,2984.7356511929943,9640.69615380848
45,female,1.7698156705690005e-05,0.07763420131602469,1.704495693143237e-06,0.004411653716395923,0.06546653986632885,-0.018823881952340922,0.0009056099059521368,-0.037620697777899496,-2536.661072484204,-2622.884536373029,-23626.02247182724,3751.3475446722287,1190.903982329677,3846.619864191744
45,male,0.00011455464267705193,0.08986454052896026,1.6731783584498776e-05,-0.007161657482696306,0.030336853129580583,-0.013651532915817092,0.001889751099793823,0.1668324539871314,-449.5216776717188,-655.1103435319527,-30001.035679966015,8185.431309275581,2598.549621617673,8393.315278735301
46,female,1.8898670318678085e-05,0.08062899044953957,2.009834230346029e-06,0.0019359701505117424,0.07224370406777395,-0.017747603322633438,0.00059541678170434,-0.041001125508239956,-2536.661072484204,-2622.884536373029,-23626.02247182724,3045.308631421682,966.7646448882804,3122.6498040321876
46,male,0.00012970705061259754,0.09089597989134302,1.9187980948864077e-05,-0.00921491742728229,0.03081614399296133,-0.013155389370678349,0.0022327935570338802,0.14437401788660714,-449.5216776717188,-655.1103435319527,-30001.035679966015,6968.945316703274,2212.363592042352,7145.934403662124
47,female,2.0094730947099663e-05,0.08325696483127562,2.309632546046734e-06,-0.0005381889296928351,0.07811568202249011,-0.016671323974046026,0.0003915399520407178,-0.04433083803752133,-2536.661072484204,-2622.884536373029,-23626.02247182724,2339.2697181711346,742.6253074468839,2398.6797438726303
47,male,0.00014477417045473837,0.09170758043446668,2.1532611059127265e-05,-0.011265424456525928,0.031164422447138875,-0.012659223893928406,0.0026417824846819513,0.12239351412687662,-449.5216776717188,-655.1103435319527,-30001.035679966015,5752.459324130971,1826.1775624670315,5898.553528588946
48,female,2.1959797604686946e-05,0.08636656387615262,2.713260366963017e-06,-0.003010825414227326,0.08571677796093079,-0.015595043906116787,0.00025751768050481273,-0.04761019671644266,-2536.661072484204,-2622.884536373029,-23626.02247182724,2694.653768419382,855.4456408306652,2763.0894203357975
48,male,0.00016800429830264298,0.0929774225134051,2.4732277774612136e-05,-0.01331318315765115,0.032561774512674606,-0.012163036481686498,0.003130362751520953,0.10088128944737096,-449.5216776717188,-655.1103435319527,-30001.035679966015,6224.4179711642355,1976.0057044679709,6382.498427265465
49,female,2.3817971121453346e-05,0.08898047536198778,3.1651064799302974e-06,-0.005481941189927846,0.0933432434138533,-0.014518763119034698,0.00016940056198805621,-0.05083956032057024,-2536.661072484204,-2622.884536373029,-23626.02247182724,3050.037818667629,968.2659742144464,3127.4990967989647
49,male,0.0001911039367652009,0.09393406247442551,2.825292902723512e-05,-0.01535819811107755,0.034154646178237644,-0.011666827131652877,0.003715277277173834,0.0798278855675296,-449.5216776717188,-655.1103435319527,-30001.035679966015,6696.376618197499,2125.8338464689095,6866.443325941981
50,female,2.5669270552378e-05,0.09120847308198024,3.608664148390052e-06,-0.007951538142114294,0.09973026636507434,-0.013442481612932536,0.00011145520566811432,-0.054019285068985984,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,3405.421868915877,1081.086307598228,3491.908773262132
50,male,0.00021407365970000812,0.09468065434175303,3.16056523188065e-05,-0.017400473889032503,0.035347283968037074,-0.011170595840454163,0.004417155294296228,0.05922403524300218,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,7168.335265230763,2275.6619884698484,7350.388224618501
51,female,2.754386967227806e-05,0.0931301454323964,4.053233001637739e-06,-0.00929182926794469,0.10515980419535177,-0.012278072988347672,0.00019308823129118762,-0.04590385945679255,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,3760.8059191641237,1193.906640982009,3856.318449725298
51,male,0.00023691105697838373,0.09527953450619084,3.479104692778155e-05,-0.019457957359937172,0.03622665591296408,-0.011183768990857858,0.005808090257876026,0.05292933394304624,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,7640.293912264026,2425.490130470788,7834.333123295017
52,female,2.941569573761666e-05,0.094804603444894,4.49166412838458e-06,-0.010632111339097068,0.10980802734679371,-0.011113660578819885,0.0003345108910962256,-0.037768548875150784,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,4116.18996941237,1306.7269743657905,4220.7281261884655
52,male,0.0002596190765738334,0.0957705935299369,3.781202395590952e-05,-0.021512650648932877,0.03690620075178912,-0.011196810445619602,0.007652191743116973,0.04668778538244977,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,8112.2525592972925,2575.318272471727,8318.278021971535
53,female,3.1981120005006614e-05,0.09649349687213588,5.01265919968798e-06,-0.011972384356867174,0.11378327419153583,-0.009949244384171992,0.0005795158419465793,-0.02961326300678032,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,4172.988611601502,1324.758289296702,4278.969273534313
53,male,0.00031504230918868005,0.09480750361941362,4.4018051768246744e-05,-0.02356455845697192,0.03621560946661039,-0.011209720252006262,0.010103703766866798,0.04049901279960863,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,8278.287551601075,2628.0277938433583,8488.52977552657
54,female,3.454275242961308e-05,0.0979295977759216,5.570131195749663e-06,-0.013312648322052274,0.11711475522647052,-0.008784824404029529,0.0010039741938550394,-0.021437911123862098,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,4229.787253790634,1342.7896042276138,4337.21042088016
54,male,0.00037015361231191826,0.09413578250431004,5.156667942715796e-05,-0.025613685476446983,0.035090936917223835,-0.011222498458340061,0.013372422838178886,0.03436264210471522,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,8444.322543904857,2680.737315214989,8658.781529081602
55,female,3.7100597250455466e-05,0.09916571100081967,6.119805086905663e-06,-0.014652903235113653,0.1199047762561075,-0.007620400639007523,0.0017393363890960396,-0.013242402086403038,-4842.148715003878,-4992.846026057666,-24230.279932962043,4286.585895979765,1360.8209191585256,4395.451568226007
55,male,0.00042495435920812593,0.09364057934305192,5.87312122223449e-05,-0.027660036392540544,0.03424629971290655,-0.011235145112023207,0.017745215916537233,0.02827830185674897,-6191.272499212436,-6474.897021203846,-31537.04210656831,8610.35753620864,2733.44683658662,8829.033282636636
56,female,3.965465870654584e-05,0.10024089182504438,6.661725687186326e-06,-0.015993149097072612,0.12226155660689884,-0.006455973088222048,0.003013353187756805,-0.005026644340275075,-4842.148715003878,-4992.846026057666,-24230.279932962043,4343.384538168897,1378.8522340894374,4453.692715571854
56,male,0.0004794459282598647,0.09326039531147919,6.551601322027465e-05,-0.029703615881626993,0.03357780575601831,-0.011247660262752035,0.023616678574944004,0.022245623249185432,-6191.272499212436,-6474.897021203846,-31537.04210656831,8776.392528512422,2786.156357958251,8999.285036191668
57,female,4.220494103720749e-05,0.10118464766427847,7.195937705223627e-06,-0.01733338590932891,0.124266085612723,-0.0052915417514114126,0.005220637702623441,0.0032094540838293953,-4842.148715003878,-4992.846026057666,-24230.279932962043,4400.183180358028,1396.883549020349,4511.933862917702
